edad,cant_vuelos,clase_preferida,gasto_acumulado,gasto_acumulado_extra,programaMillas,cantidad_millas,ingreso_mensual,anticipacion_compra_promedio
36,24,0,3505.7,559.99,1,7530,991,56
37,9,2,6384.93,1188.53,0,0,5383,83
30,18,0,5390.34,256.33,0,0,1650,1
42,14,1,9357.98,1318.57,0,0,5559,1
25,21,0,4971.1,226.19,0,0,2385,0
54,37,1,14928.92,3181.8,1,73900,3792,1
18,2,0,333.36,63.88,0,0,300,23
49,17,0,2705.64,582.64,0,0,5305,5
42,34,1,23806.12,3840.77,0,0,8886,0
53,15,0,1881.05,311.76,0,0,4176,76
40,40,1,28766.25,6621.94,0,0,3725,7
49,21,1,6721.52,1284.27,0,0,847,28
37,17,1,10871.39,2593.27,1,15777,5772,1
18,8,0,994.7,142.58,0,0,2026,9
47,2,0,261.73,26.92,0,0,3059,6
37,4,0,1389.59,281.24,1,3608,1040,4
26,5,0,772.13,48.28,0,0,1092,18
35,10,0,1001.7,216.73,0,0,1218,25
31,10,0,2060,154.55,1,3072,3049,39
32,20,0,4374.32,844.31,0,0,2605,4
75,4,0,952.16,157.42,0,0,2526,45
29,5,1,3057.94,510.71,1,7612,5268,30
38,20,2,43006.3,7561.2,1,67669,9344,2
32,7,0,1468.48,172.32,0,0,3514,14
22,4,0,1095.39,246.7,1,1632,367,22
48,10,0,3120.09,642.92,0,0,4647,15
23,4,0,780.53,188.7,0,0,412,20
44,10,0,2361.55,327.78,0,0,2615,5
44,30,0,10608.51,2595.73,1,12600,3175,4
38,9,0,1888,419.17,0,0,814,27
43,4,0,1334.36,84.25,0,0,789,12
72,12,0,3178.25,134.24,1,8997,783,15
50,15,0,3474.49,724.78,0,0,1769,31
24,16,0,3609.18,566.52,1,17204,3252,0
31,16,1,5788.15,351.82,0,0,12934,56
57,14,0,2323.76,524.65,0,0,1823,5
43,17,0,5404.57,979.13,0,0,725,16
23,1,0,270.1,49.86,0,0,300,21
55,24,0,5132.65,763.22,0,0,4822,12
58,8,0,1830.31,352.99,1,2587,947,88
42,15,0,5097.23,841.15,0,0,2323,7
43,28,1,19300.68,2514.79,0,0,4886,17
34,16,1,5778.59,802.26,1,37244,16449,25
51,21,2,16614.14,3866.39,0,0,8297,1
35,17,0,5592.98,969.88,0,0,2713,55
54,3,0,653.69,137.6,0,0,1253,1
32,27,0,8321.11,1119.34,1,15455,5138,6
42,17,1,7105.33,497.72,0,0,5906,0
18,16,0,1543.66,135.11,0,0,1556,42
28,26,0,6302.98,574.15,0,0,3478,25
66,11,1,7513.41,375.14,0,0,896,12
36,22,0,5095.7,1158.79,0,0,2432,9
52,11,0,1623.38,159.6,1,9363,1256,40
54,19,1,6114.14,1338.67,1,30126,4190,1
35,6,0,1405.53,256.64,0,0,6512,6
54,18,0,5092.7,1122.55,0,0,1060,17
27,17,0,2665.06,126.1,0,0,1456,6
44,14,2,34856.66,3936.9,0,0,8339,45
27,18,0,5654.51,1407.09,0,0,1318,1
41,7,2,17713.13,1198.73,0,0,3857,9
42,15,0,4037.57,346.39,0,0,2794,13
18,14,0,5008.61,438.98,0,0,1950,26
36,23,0,6061.08,1490.62,0,0,1506,0
39,15,0,3461.63,855.79,0,0,990,9
28,2,0,397.98,24.57,1,1751,2337,99
48,6,1,3562.27,757.37,0,0,3463,20
55,86,0,27127.56,5152.97,0,0,1747,6
32,1,0,271.8,12.38,1,556,1445,2
50,21,0,3297.42,770.85,0,0,2289,3
21,4,0,1032.64,93.21,0,0,411,3
28,26,1,6410.58,438.42,1,29782,4977,88
26,13,0,3672.49,522.94,0,0,1083,9
36,14,0,3494.09,332.6,0,0,1311,23
38,14,0,2656.12,553.24,0,0,1806,20
28,16,0,4589.47,584.95,0,0,2735,87
36,15,1,3970.1,982.32,1,23067,1993,13
50,15,0,4182.84,238.76,0,0,1522,13
37,21,0,5128.07,803.6,0,0,4410,23
31,14,1,7256.34,882.2,1,22395,4884,2
42,9,0,2618.84,138.48,0,0,2124,36
43,1,0,252.57,24.22,0,0,2751,51
30,18,0,5742.24,822.07,0,0,1000,50
18,1,0,293.18,60.83,0,0,349,0
19,7,0,949.63,125.28,0,0,542,24
18,4,0,1347.98,176.25,0,0,391,51
21,19,1,6612.52,800.46,0,0,5878,3
39,7,0,1599.87,282.24,0,0,3197,12
18,2,0,389.99,51.62,0,0,358,17
45,37,2,24804.92,2471.65,1,210712,17507,42
31,22,1,14481.11,1916.05,0,0,6174,7
54,1,0,262.33,38.81,0,0,2465,10
39,6,0,1872.76,85.45,0,0,2241,3
48,78,0,12183.53,1281.57,1,53581,3315,2
36,6,0,952.39,169.6,0,0,3277,18
36,12,0,2927.12,278.8,0,0,4441,8
38,6,1,3070.88,171.39,0,0,1397,10
57,28,2,27472.24,5072.44,0,0,6120,16
30,24,0,3039.71,263.35,0,0,2309,41
40,8,0,2796.15,123.59,0,0,3184,15
48,27,0,5009.54,565.2,1,22339,2713,9
63,4,0,501.5,33.79,0,0,594,3
41,1,1,487.63,65.87,0,0,1439,6
52,15,0,1758.32,71.65,0,0,1597,6
49,18,0,2409.85,181.34,0,0,2047,7
32,1,0,110.42,22.55,0,0,1769,22
24,16,0,2717.55,505.97,1,5934,577,2
42,12,0,1144.45,246,0,0,2820,43
22,7,0,754.09,40.03,0,0,333,41
49,20,1,5913.57,1146.73,0,0,874,25
43,27,0,3517.71,184.22,0,0,2377,25
37,21,1,12755.43,636.72,0,0,1274,3
33,19,0,6681.82,1253.27,0,0,814,3
23,3,0,835.71,171.39,0,0,424,53
22,24,0,3263.99,665.36,1,12219,1237,1
34,19,0,3007.88,206.92,0,0,3365,7
18,7,1,4215.63,174.79,0,0,436,23
58,12,0,1317.97,322.17,0,0,1948,8
40,7,1,1529.96,147.62,0,0,2631,3
18,14,1,10325.46,1384.45,0,0,1380,5
47,22,1,6689.08,1359.33,0,0,1962,0
60,19,0,5119.87,373.33,0,0,1425,9
45,24,1,19550.75,2878.26,1,52897,978,11
40,67,0,12697.81,914.38,0,0,4528,7
47,16,0,2578.32,597.09,0,0,3970,2
49,28,0,6998.61,989.85,1,17752,7726,21
39,13,0,3730.1,724.97,0,0,3455,15
54,23,0,5573.34,931.64,0,0,2509,4
32,12,0,2752.09,128.94,1,7168,1489,28
18,4,0,710.2,118.66,0,0,369,4
48,16,0,2508.22,202.29,0,0,1466,6
18,21,0,2894.77,282.21,0,0,2315,13
42,22,0,6358.9,470.98,0,0,1163,18
35,4,0,401.11,95.21,0,0,3304,14
33,18,0,3765.33,770.12,1,11598,2177,21
43,17,0,3002.53,501.29,0,0,2122,20
26,5,0,500.82,41.06,0,0,1427,31
32,12,0,1431.2,221.42,0,0,984,12
62,7,0,1743.86,304.96,0,0,2364,15
51,3,1,2633.3,647.78,0,0,2289,8
35,10,0,1370.42,127.53,0,0,2460,7
24,16,0,1227.88,90.88,0,0,1089,27
55,1,0,278.5,24.01,0,0,1147,5
47,24,1,6795.04,1054.65,0,0,2037,26
37,6,0,617.71,136.8,0,0,2698,0
33,2,0,714.3,81.6,1,869,2291,49
29,11,1,7682.59,846.39,1,15968,2138,30
26,17,0,3141.59,483.38,0,0,558,14
26,14,0,1909.83,254.71,0,0,1114,10
37,17,1,5060.6,1181.4,0,0,3883,5
55,3,0,717.98,139.33,0,0,2684,2
41,5,1,4019.06,301.8,0,0,820,2
41,4,0,1030.56,142,0,0,1913,33
46,24,0,5487.38,1245.82,0,0,1180,7
19,21,0,6914.91,1481.46,0,0,3118,3
42,57,1,46457.77,4702.07,1,124889,4620,12
23,2,0,740.3,146.96,0,0,478,5
57,3,0,781.01,61.32,0,0,2283,54
42,9,0,643.08,114.47,0,0,1843,3
25,2,2,4768.06,878.33,1,8681,3945,45
51,1,0,144.82,6.93,1,493,1210,1
31,49,1,34229.38,6553.45,0,0,5570,8
31,34,0,10031.98,667.98,0,0,6014,10
51,21,2,38635.95,6995.7,0,0,5509,5
49,32,1,17004.85,1296.58,1,35445,9011,4
18,6,0,1528.39,244.89,1,3784,386,15
47,71,1,22495.25,3010.67,0,0,6328,3
32,18,1,8382.36,1070.42,0,0,23667,1
53,12,0,1640.19,349.83,0,0,1437,3
27,21,0,3020.18,190.51,0,0,5363,18
44,47,0,4032.57,643.86,0,0,11671,26
35,19,0,4635.05,588.91,1,14257,1331,27
41,11,0,1047.84,123.2,0,0,2755,12
18,4,0,748.74,60.05,0,0,416,51
26,23,1,16680.84,3957.11,1,45755,2552,43
39,8,0,1228.04,137.8,1,2699,3490,23
45,23,2,52396.1,7429.15,0,0,5341,3
43,15,0,3267.36,138.34,0,0,1158,9
31,7,0,2112.47,429.26,0,0,3879,10
38,5,0,1313.67,322.17,0,0,1442,22
45,15,0,4621.04,845.19,0,0,1223,1
28,24,0,7039.28,890.04,0,0,2746,14
33,21,1,15335.97,2947.4,0,0,1382,0
35,23,0,8443.89,1657.34,0,0,4762,33
52,8,0,1470.52,325.82,0,0,2428,7
38,7,0,1769.6,207.2,0,0,1512,16
26,21,0,4614.16,993.16,1,15521,2069,8
46,12,1,4287.89,540.4,1,21476,3521,2
42,23,0,3847.3,745.38,0,0,607,20
22,6,0,1385.5,139.82,0,0,303,13
38,24,0,5397.47,1112.76,1,16587,1020,3
55,10,1,3940.39,313.54,1,26395,4160,25
53,2,0,371.32,15.07,0,0,2671,0
48,24,0,2922.59,728.98,0,0,545,16
37,19,1,15048.63,2206.16,0,0,6130,12
52,2,0,338.67,63.28,0,0,2968,13
34,23,0,2898.01,260.13,0,0,3098,16
41,7,0,1705.97,70.98,0,0,2194,4
41,23,0,6328.37,1239.38,1,10540,7138,19
62,5,0,385.74,42.19,1,3174,2622,9
33,12,1,4764.98,720.12,0,0,3836,9
45,24,0,1921.13,207.08,0,0,1500,42
23,4,0,1231.4,178.57,1,3209,300,17
34,20,0,6392.7,264.43,0,0,1202,43
22,23,0,2817.53,229.65,1,16485,1134,25
52,51,1,33385.2,4626.51,0,0,6002,16
24,24,2,51340.42,11945.34,0,0,5104,1
21,4,1,1225.72,294.95,0,0,353,26
54,97,0,13106.23,2173.9,0,0,1925,15
31,22,0,1536.3,242.11,0,0,2036,28
43,9,0,2235.22,255.64,0,0,1075,35
28,22,0,5222.18,987.65,0,0,1092,22
29,23,0,1668.36,131.61,0,0,1647,2
40,5,0,1377.96,104.59,1,3812,7117,63
32,6,1,2594.28,507.57,0,0,1160,6
40,32,2,52902.59,5378.17,1,125859,13317,21
23,4,0,851.95,194.41,0,0,1364,44
32,10,0,2254.64,153.03,0,0,2115,8
62,10,0,1285.65,125.61,0,0,2051,43
30,18,0,2985.57,522.7,0,0,1554,15
39,3,0,575.51,140.28,0,0,1545,13
30,16,0,4815.17,590.28,0,0,672,22
33,9,0,2306.3,365.5,0,0,5198,41
18,7,1,5504.26,1241.77,0,0,1280,33
24,17,1,4220.72,1036.28,0,0,852,40
18,3,0,539.14,45.42,0,0,649,15
50,18,0,5567.94,803.92,0,0,1295,20
35,10,0,876.45,73.01,0,0,1531,7
18,1,0,198.03,19.15,0,0,1190,32
22,5,0,1500.49,374.86,1,1934,558,47
56,55,2,129555.74,27754.45,1,92350,11675,11
27,60,0,10380.95,1871.72,0,0,3989,4
30,18,0,2214.51,395.77,1,16545,1819,23
65,6,0,945.2,48.01,1,3444,1148,6
22,1,0,179.4,29.3,1,905,300,15
49,18,0,2227.51,389.12,0,0,2111,9
32,8,1,5308.67,584.51,0,0,1683,17
39,7,0,1687.99,220.42,0,0,1789,25
22,9,0,2335.49,214.34,0,0,3108,5
35,13,1,5664.29,791.87,0,0,4982,16
36,5,1,3595.99,164.43,0,0,4109,12
39,19,0,1742.52,199.42,0,0,2924,13
42,24,0,5991.56,436.38,0,0,2726,17
31,15,0,1930.45,452.1,0,0,1024,8
38,17,0,1270.78,115.97,0,0,1418,24
41,20,0,3192.97,393.17,0,0,1894,4
37,1,0,133.31,27.35,0,0,1125,86
35,9,0,844.48,125.21,0,0,3226,4
36,74,0,20475.16,1295.26,0,0,11582,1
30,21,1,12572.63,963.34,1,36756,7373,19
40,7,0,2168.78,306.58,0,0,5037,1
49,6,0,1053.15,195.76,0,0,1735,1
45,10,0,2241.47,90.35,0,0,1438,21
18,2,0,379.66,82.01,0,0,369,8
21,4,0,642.19,124.19,0,0,404,16
38,19,0,3686.72,548.58,0,0,3794,0
37,1,0,228.28,38.32,0,0,770,0
28,24,1,7413.81,405.4,0,0,2071,14
30,19,0,5354.92,1131.42,0,0,2538,0
22,2,0,439.91,28.18,0,0,411,11
20,17,0,6259.16,711.81,1,14710,2655,32
52,20,0,3234.79,176.71,0,0,1171,14
36,13,0,3630.65,485.65,0,0,838,69
39,4,0,371.55,38.7,1,1368,1103,18
28,6,2,13499.82,1290.02,1,29662,12412,2
53,13,0,3348.07,314.11,0,0,1921,3
33,16,0,4475.18,399.62,0,0,5569,46
34,24,0,2727.59,540.14,0,0,8973,42
45,9,0,2671,213.74,0,0,1080,25
41,2,0,774.79,109.28,0,0,1411,0
35,38,0,3677.66,540.2,0,0,1748,20
28,3,1,2172.31,492.56,1,3880,4350,8
26,13,1,10001.53,1381.87,1,21199,1055,24
41,29,1,21054.82,1026.83,1,67123,8233,3
45,11,1,7159.79,1543.8,0,0,6200,1
38,7,1,1549.8,174.13,0,0,3769,106
21,4,0,904.87,168.8,0,0,2185,21
46,9,0,1975.16,438.35,0,0,1467,9
36,6,0,1620.67,242.84,0,0,516,4
56,15,0,4866.42,420.07,1,7194,1116,64
20,18,0,4753.44,699.17,0,0,1506,11
33,13,0,3224.47,794.89,0,0,1340,1
33,5,0,1021.04,177.37,0,0,2157,44
48,24,0,4485.49,723.82,0,0,996,3
46,21,0,4767.97,325.55,0,0,1792,10
18,7,0,1009.04,195.53,0,0,2747,0
33,94,1,52179.76,9704.66,1,125579,5601,25
28,23,1,17541.06,4299.35,0,0,3754,0
31,18,1,6414.64,1555.15,0,0,3429,9
21,2,0,171.84,42.09,1,635,385,19
31,5,1,1370.44,315.52,0,0,4733,16
41,5,0,1627.78,68.95,0,0,3207,31
27,4,0,1016.04,112.59,0,0,1851,2
53,31,1,14408.34,1023.22,1,48818,9421,5
33,3,1,1049.45,185.72,0,0,2122,13
46,1,0,132.97,18.32,0,0,1009,4
18,6,0,639.6,48.32,1,5733,357,73
53,1,0,88,16.24,1,1181,1137,10
54,19,0,5708.48,369.55,1,7778,636,8
45,36,0,4146.14,697.67,1,15798,4285,2
59,50,0,7438.75,849.62,1,15200,1390,7
18,11,0,2965.26,530.78,0,0,1163,1
22,5,1,2516.26,313.1,0,0,300,4
27,6,1,2032.97,464.06,0,0,4286,1
26,4,0,1000.97,235.43,0,0,1650,17
30,25,1,11587.78,1147.48,0,0,5641,13
37,14,0,4187.08,477.43,0,0,1052,21
40,12,0,3042.7,678.54,0,0,921,4
46,23,0,3570.55,551.83,0,0,2054,32
48,24,0,3542.28,444.57,1,8340,1844,0
40,19,0,1709.84,373.19,1,11919,879,66
18,6,0,1239.16,198.11,0,0,354,14
31,20,1,11462.13,855.56,0,0,4829,24
35,14,0,4367.34,312.96,0,0,668,6
47,4,0,376.45,47.97,1,2981,5331,82
45,12,0,4655.46,783.47,0,0,2052,27
34,7,0,1499.8,121.81,0,0,2902,36
27,18,0,5034.39,709.81,0,0,2627,43
24,11,0,3898.88,847.11,0,0,6534,14
42,11,0,3091.44,489.68,0,0,2017,8
37,17,0,3081.98,575.97,0,0,3619,4
31,10,0,1292.62,109.32,0,0,2171,8
28,15,0,1495.78,107.63,0,0,1248,7
42,14,0,4400.77,397.36,0,0,1766,32
38,13,0,3174.07,792.2,1,8544,2995,6
34,5,1,2803.59,466.12,0,0,471,22
55,27,0,3276.7,569.04,0,0,3559,17
44,4,1,2099.1,429.36,0,0,6275,13
32,17,0,3267.57,463.44,0,0,1924,25
50,21,0,5649.24,329.3,1,8046,2042,82
43,3,0,516.19,51.83,1,3439,3058,7
33,7,1,3650.29,770.77,0,0,5701,18
29,8,2,11955.44,1219.46,0,0,7063,11
30,19,0,4382.33,611.51,1,7791,1431,41
56,4,0,1266.97,70.08,0,0,1013,18
26,2,1,1153.84,189.94,0,0,1077,3
62,9,0,2710.87,559.61,1,6270,827,33
25,41,1,16680.68,4162.46,1,88312,4409,10
42,13,0,4078.15,456.77,1,10370,1846,0
43,17,0,2472.31,402.42,0,0,2241,1
38,61,0,6858.98,1523.11,0,0,5183,0
26,3,0,378.9,64.44,1,1730,931,90
33,12,0,3103.41,753.94,0,0,1986,28
30,18,0,1379.69,259.2,0,0,1402,10
30,35,1,21810.3,5253.24,1,86792,6885,0
46,6,0,1334.41,226.87,0,0,1204,6
43,14,1,11022.57,503.58,1,27047,7185,7
61,7,2,7122.96,688.16,1,12472,8714,19
42,22,0,2920.03,169.06,1,8937,1271,18
34,8,0,757.32,160.84,0,0,1348,14
42,1,0,319.56,34.78,0,0,1102,17
19,5,1,3137.11,563.43,0,0,1520,11
51,19,0,5705.12,757.3,0,0,1029,5
28,2,1,1407.52,266.12,0,0,3529,9
25,8,0,2758.58,410.74,0,0,2167,8
27,23,1,9897.74,2272.09,0,0,4087,18
63,4,0,995.92,232.97,0,0,1147,5
32,27,0,3374.12,674.18,0,0,2723,14
33,6,1,1570.07,245.73,1,10151,4695,93
18,3,0,816.3,153.24,0,0,300,20
39,56,1,43576.62,10426.16,1,78876,7310,4
47,72,1,30608.96,6445.71,0,0,4972,14
45,15,0,2629.29,164.06,0,0,1116,46
43,6,1,1629.47,320.91,0,0,861,47
57,50,0,8125.59,1215.43,0,0,3653,6
43,27,1,12115.76,809.31,1,71843,8033,12
50,5,1,2220.41,401.77,0,0,8420,5
38,22,1,10513.9,2335.02,0,0,3488,15
29,20,0,5213.95,487.31,0,0,2268,4
18,23,0,6021.96,618.53,0,0,1157,13
40,24,1,10287.5,677.82,1,45686,5596,50
32,13,0,3345.14,554.73,1,8993,1871,9
18,9,0,1701.47,212.44,1,6993,1388,85
37,5,0,1276.08,300.06,0,0,1664,8
39,3,0,778.2,31.7,0,0,1237,31
58,19,0,2724.22,129.5,0,0,1174,14
61,12,0,3239.04,395.43,0,0,5139,7
21,5,1,1940.18,355.23,0,0,300,77
41,24,0,3071.74,256.84,1,10691,3375,6
54,25,0,8267.75,1697.91,0,0,6466,43
42,23,0,2522.35,348.9,0,0,4701,11
26,5,0,1268.7,59.09,0,0,2339,46
44,12,0,920.99,157.26,1,3382,5311,24
36,1,0,239.89,23.48,0,0,1137,2
49,14,0,4175.55,1023.4,1,11142,1536,9
33,24,0,6291.02,521.05,0,0,1981,15
37,18,0,4453.98,413.08,0,0,10010,14
47,21,0,3662.56,816.05,1,10745,1798,27
25,11,0,2310.5,565.79,0,0,2815,3
27,20,0,5397.08,327.69,0,0,1657,105
41,14,0,4310.6,1059.42,0,0,6116,62
30,10,0,1659.98,142.08,0,0,3724,28
46,16,0,1401.43,288.27,0,0,1809,6
75,7,0,2034.11,191.71,0,0,751,18
42,20,0,7916.73,1664.85,0,0,5403,7
49,37,0,13261.63,876.05,0,0,2583,33
47,10,1,4897.75,309.57,0,0,2895,6
39,6,0,1452.11,273.74,1,6670,2172,10
18,8,1,3486.09,454.79,0,0,2299,4
18,22,0,6773.61,1318.85,0,0,1076,71
37,7,0,1505.85,177.92,0,0,1551,26
42,15,0,3961.66,972.39,0,0,2866,16
49,22,1,14876.75,3662.54,1,51494,865,8
29,4,1,2034.85,85.81,1,7463,1041,19
51,11,1,3183.88,788.84,0,0,1012,3
52,1,0,242.48,13.59,1,380,1536,32
36,15,2,32939.79,2241.32,1,31609,6591,45
38,2,0,551.85,43.64,1,1645,722,16
59,19,0,7208.25,691.23,0,0,835,36
39,15,0,1649.43,126.79,0,0,5237,104
51,16,0,1755.75,138.01,0,0,2698,5
54,7,0,563.42,113.96,1,3178,4909,2
31,8,0,1240.83,153.77,0,0,1456,23
35,8,0,2379.06,444.77,1,8147,1151,19
22,5,1,3167.18,339.38,0,0,379,14
63,24,0,4264.1,683.04,0,0,2350,4
60,15,0,4786.4,231.64,0,0,1947,1
43,21,1,7875.94,444.01,1,31973,2914,3
43,5,0,878.01,143.82,0,0,2868,44
18,4,0,1039.58,163.81,0,0,610,13
41,11,0,1727.44,213.48,1,10084,1109,69
44,20,0,1834.93,254.88,0,0,3367,21
52,17,0,2341.51,419.53,0,0,1391,0
40,19,0,4060.6,1000.89,1,6721,780,55
18,6,0,1268.79,55.87,0,0,300,3
34,3,0,834.74,104.27,1,1059,2558,43
35,10,0,2147.74,396.6,0,0,2642,24
29,19,1,13020.49,1450.12,1,21037,902,49
43,22,0,7378.04,821.32,0,0,1403,30
43,11,1,4004.89,399.78,0,0,4338,10
22,6,0,539.08,121.24,0,0,461,0
26,1,0,297.9,13.61,0,0,1774,54
37,8,0,2633.37,614.82,0,0,5150,4
32,2,0,366.29,33.86,0,0,2375,17
18,17,0,4395.61,304.55,0,0,1329,87
27,28,1,17579.96,4388.34,1,50737,9056,32
58,20,0,4668.49,988.43,0,0,2950,60
36,21,0,4532.4,1022.9,0,0,1171,2
27,14,0,1162.82,287.12,1,6460,4892,18
39,16,0,2736.76,339.95,1,14575,6595,6
39,6,0,631.81,135.17,0,0,917,6
39,29,0,8588.59,569.08,1,14410,3945,15
32,17,0,2145.04,374,0,0,4139,13
33,3,0,684.64,59.13,0,0,5455,2
38,20,0,5313.56,448.35,0,0,1626,35
31,6,0,1971.46,222.35,0,0,1984,23
49,18,0,1766.62,285.07,0,0,5609,1
33,8,1,6620.15,816.65,0,0,1513,11
35,14,0,1597.27,217.19,0,0,1631,2
49,7,0,1402.02,340.95,0,0,2829,8
46,8,0,2532.14,524.48,0,0,4310,7
38,22,0,2922.12,287.86,0,0,2732,17
30,16,0,5542.87,450.61,0,0,1668,26
45,6,1,1847.09,134.44,0,0,4151,10
45,6,0,947.01,185.89,0,0,3559,4
38,23,0,6582.43,885.92,0,0,820,7
54,21,0,2900.43,630.49,1,19722,3198,16
27,20,1,8219.57,1354.3,1,50034,2888,1
33,1,1,336.11,59.46,0,0,4888,10
40,72,0,13671.08,3289.75,0,0,3017,5
47,12,0,3916.81,973.05,1,4166,2687,39
32,3,0,980.43,78.23,0,0,2526,15
24,19,1,13717.46,2846.91,1,37066,954,9
31,20,0,4708.6,1018.97,0,0,1045,12
50,9,0,2082.15,383.89,0,0,2137,11
27,13,0,2066.67,294.79,0,0,2343,12
22,3,0,275.8,48.17,0,0,611,10
35,9,0,1682.94,167.82,0,0,3129,1
44,6,0,704.57,154.2,1,5837,2462,52
18,10,1,4279.13,1052.57,0,0,3652,42
32,4,0,381.14,89.99,0,0,1473,71
30,11,0,1501.79,169.58,0,0,1464,0
33,72,1,48453.14,4881.28,0,0,2610,5
49,24,0,5838.89,1384.76,1,18040,1470,49
49,21,2,49625.3,11539.65,0,0,3722,52
28,11,0,838.12,123.07,0,0,4355,24
41,7,0,1342.86,72.37,0,0,1606,40
50,44,1,18353,3035.07,0,0,15339,0
34,28,1,7673.2,1228.73,0,0,6704,19
31,73,2,180501.65,36194.33,1,353165,10866,3
47,6,0,1046.8,182.29,0,0,1625,11
32,27,0,4039.03,958.11,0,0,3730,24
18,3,0,908.33,139.95,1,1339,402,10
52,21,1,15312.46,2590.35,0,0,3829,41
57,5,1,3398.93,722.31,0,0,558,52
18,7,0,1412.42,327.43,0,0,348,29
44,11,0,2969.42,522.76,1,8359,1488,29
30,13,0,3699.27,331.52,0,0,1140,10
41,13,0,988.37,106.38,0,0,1203,11
20,2,0,504.55,87.99,0,0,391,6
67,4,0,1074.25,160.27,0,0,1316,37
37,28,0,4152.08,826.66,0,0,2975,0
31,11,1,5900,999.63,0,0,3918,30
25,24,1,16361.51,2855.53,0,0,8383,18
40,60,1,34896.22,8576.02,1,100762,6201,11
31,22,1,10262.18,2484.43,0,0,5591,0
47,24,1,16077.56,2804.93,0,0,1275,23
28,15,0,2127.24,470.42,0,0,1160,12
43,10,0,1114.12,178.28,0,0,1091,21
28,11,0,1977.22,311.3,0,0,2606,45
18,4,0,1114.15,202.16,1,2918,623,35
32,13,0,4599.62,404.34,0,0,1192,17
36,1,0,314.09,54.23,0,0,4273,16
47,42,1,14420.87,2142.64,1,106385,6651,8
46,7,2,16698.49,3570.75,0,0,5097,10
32,19,0,2991.57,691.41,0,0,1177,52
46,15,2,15601.37,3577.05,0,0,7185,0
47,22,0,2589.97,118.26,0,0,1059,7
40,7,2,8733.72,934.05,0,0,7881,25
24,10,0,3096.66,742.12,1,3447,2606,2
43,13,1,5839.62,389.43,0,0,1413,16
28,11,0,2602.38,170.5,0,0,3857,5
18,20,0,3064.99,253.57,0,0,470,13
39,26,0,2601.05,295.11,1,27018,3784,33
25,1,0,179.73,11.71,0,0,608,16
31,8,1,4901.42,1214.7,0,0,9241,31
28,1,0,170.94,27.9,0,0,1588,23
39,14,0,3966.87,202.12,1,4765,1446,1
35,10,0,3219.85,275.99,0,0,798,27
28,61,0,14097.63,2095.22,1,39021,2985,30
54,9,1,7458.37,1501.72,0,0,792,0
18,1,0,301.43,51.94,0,0,373,7
40,17,1,5123.04,779.97,1,45470,3025,13
28,16,1,6140.36,803.96,0,0,1545,15
37,9,1,4261.07,551.14,1,16995,5385,27
53,49,1,15030.13,3038.81,0,0,4537,5
20,12,0,3234.91,130.79,1,13598,1221,59
45,1,0,283.34,52.52,0,0,1005,34
32,3,0,994.78,89.13,0,0,2205,10
38,9,0,1591.63,263.96,1,2783,1252,8
35,13,1,4806.44,413.34,0,0,1451,10
44,18,0,2210.7,191.74,0,0,6885,14
35,15,0,3308.67,193.56,0,0,2705,6
27,34,0,11788.04,1033.7,0,0,3873,4
45,11,0,3393.72,424.1,0,0,1484,8
49,2,0,672.89,94.22,0,0,3572,6
57,8,0,2637.03,229.55,0,0,950,29
22,1,0,215.35,52.04,0,0,575,90
61,16,0,2490.07,152.33,0,0,6877,16
46,75,0,15006.68,800.06,1,42738,1850,5
31,6,0,1795.22,433.91,1,4556,1614,5
26,1,0,191.2,15.65,0,0,4744,64
38,7,0,1117.19,242.07,0,0,922,6
39,40,0,12403.46,1724.68,0,0,3539,2
24,20,0,6869.91,717.08,0,0,802,1
49,16,0,4873.6,797.34,1,5554,2489,24
29,20,0,5139,928.31,0,0,1745,26
60,18,0,4017.53,374.91,0,0,2166,3
44,2,0,550.34,57.95,0,0,1226,18
55,13,0,1399.15,341.61,1,6421,2807,6
36,24,1,17079.32,4063.2,0,0,3219,2
28,23,1,9255.12,1126.16,1,65433,3661,15
39,10,0,867.45,189.36,0,0,973,55
44,43,1,17303.67,1042.54,0,0,4828,1
33,18,0,2098.46,252.26,1,9585,874,7
34,19,1,8535.43,2028.59,0,0,8412,28
38,12,0,1804.66,272.26,0,0,2275,32
32,15,0,3723.79,264.76,0,0,2057,4
52,70,0,25003.27,4986.57,1,57561,6752,9
45,16,0,2727.61,628.14,0,0,2110,18
34,20,0,6020.81,856.85,1,13532,4680,50
39,7,0,1835.23,299.58,0,0,2094,7
41,7,0,593.3,53.55,0,0,662,2
52,15,0,2468.65,437.19,0,0,636,6
39,28,0,7433.36,766.73,0,0,7245,16
35,7,0,1788.85,107.06,0,0,3769,7
48,17,0,2860.68,181.91,0,0,678,2
59,17,1,10292.91,517.34,0,0,9290,6
50,13,0,1230.04,108.89,0,0,3026,66
35,15,0,4269.11,458.41,0,0,2194,0
36,3,1,1897.79,221.41,0,0,2372,6
48,10,0,1481.03,163.99,0,0,2890,12
47,24,0,6182.38,1174.26,0,0,2307,11
52,77,1,51660.03,10489.15,0,0,2332,8
34,3,0,965.13,172.13,0,0,1742,14
43,9,0,2405.26,486.58,0,0,1798,3
46,9,0,2243.73,553.99,0,0,2037,10
42,8,0,1187.66,177.74,0,0,1378,56
59,15,0,1362.08,264.65,0,0,1747,11
