id_vuelo;aeropuerto_origen;aeropuerto_destino;hora_salida_programada;dia_semana;distancia_vuelo;condiciones_climaticas;congestion_aerea;congestion_aerea_num;tipo_avion;ocupacion_vuelo;temporada_alta;temporada_alta_bin;puerta_embarque;visibilidad;tiempo_estimado_vuelo;horas_sp;minutos_sp;tipo;demora;PRE_1;demora_predicha;filter_$;comprobacion
28375;GRU;SCL;2:45:00 a. m.;Miércole;2620;Lluvia;Baja;0,00;Embraer E195;26,0;;0,00;6;11,3;242;2;45;0;#¡NULO!;0,23046;0,00;1;#¡NULO!
18992;LIM;EZE;11:45:00 a. m.;Martes;3150;Despejado;Baja;0,00;Boeing 777;68,5;;1,00;17;11,4;285;11;45;0;#¡NULO!;0,23419;0,00;1;#¡NULO!
17554;MEX;GRU;3:00:00 p. m.;Domingo;7300;Despejado;Alta;2,00;Airbus A350;70,9;;1,00;21;5,5;571;15;0;0;#¡NULO!;0,48569;1,00;1;#¡NULO!
25222;UIO;MDE;1:45:00 p. m.;Lunes;960;Nublado;Baja;0,00;Embraer E195;83,2;;1,00;32;28,8;103;13;45;0;#¡NULO!;0,22009;0,00;1;#¡NULO!
15437;PTY;MDE;8:00:00 a. m.;Miércole;715;Nublado;Media;1,00;Embraer E190;49,8;;1,00;32;6,7;79;8;0;0;#¡NULO!;0,31403;0,00;1;#¡NULO!
29364;JFK;PTY;12:00:00 p. m.;Domingo;3520;Niebla;Media;1,00;Boeing 777;66,6;;0,00;49;1,8;308;12;0;0;#¡NULO!;0,44748;1,00;1;#¡NULO!
20841;GRU;FLN;2:30:00 p. m.;Miércole;690;Despejado;Alta;2,00;Embraer E190;57,4;;1,00;17;6,3;90;14;30;0;#¡NULO!;0,47249;1,00;1;#¡NULO!
10931;GRU;CWB;9:15:00 a. m.;Lunes;410;Nublado;Media;1,00;Airbus A320;87,3;;0,00;11;9,4;78;9;15;0;#¡NULO!;0,22438;0,00;1;#¡NULO!
15602;GRU;MEX;5:15:00 a. m.;Sábado;7300;Lluvia;Baja;0,00;Boeing 777;75,7;;1,00;19;12,8;571;5;15;0;#¡NULO!;0,33337;1,00;1;#¡NULO!
19467;GRU;LIM;3:15:00 p. m.;Domingo;3620;Niebla;Media;1,00;Boeing 777;81,1;;1,00;3;1,1;312;15;15;0;#¡NULO!;0,56930;1,00;1;#¡NULO!
18969;BOG;LIM;5:15:00 p. m.;Martes;1890;Despejado;Media;1,00;Embraer E195;84,4;;0,00;4;8,3;177;17;15;0;#¡NULO!;0,24648;0,00;1;#¡NULO!
24077;UIO;EZE;3:45:00 p. m.;Martes;3900;Despejado;Media;1,00;Airbus A330;82,5;;0,00;16;23,2;325;15;45;0;#¡NULO!;0,25533;0,00;1;#¡NULO!
25352;JFK;BOG;8:30:00 p. m.;Martes;3930;Niebla;Baja;0,00;Boeing 787;52,7;;0,00;27;2,3;340;20;30;0;#¡NULO!;0,32871;1,00;1;#¡NULO!
12153;MAD;BOG;5:30:00 a. m.;Domingo;8680;Lluvia;Alta;2,00;Airbus A330;80,2;;0,00;28;28,8;671;5;30;0;#¡NULO!;0,49498;1,00;1;#¡NULO!
23607;GRU;GIG;3:00:00 p. m.;Lunes;360;Tormenta;Baja;0,00;ATR 72;74,5;;0,00;10;1,9;67;15;0;0;#¡NULO!;0,47530;1,00;1;#¡NULO!
22108;GRU;AMS;2:00:00 p. m.;Jueves;9850;Tormenta;Alta;2,00;Airbus A330;79,2;;0,00;36;4,1;778;14;0;0;#¡NULO!;0,75064;1,00;1;#¡NULO!
10928;EZE;GRU;10:00:00 a. m.;Jueves;1760;Despejado;Media;1,00;Boeing 757;60,1;;0,00;1;19,8;166;10;0;0;#¡NULO!;0,24249;0,00;1;#¡NULO!
29431;EZE;SCL;12:15:00 a. m.;Miércole;1140;Despejado;Alta;2,00;Boeing 757;92,0;;0,00;49;17,8;117;0;15;0;#¡NULO!;0,34985;1,00;1;#¡NULO!
13975;UIO;BOG;8:00:00 a. m.;Jueves;730;Despejado;Baja;0,00;Boeing 737;58,7;;1,00;25;25,5;75;8;0;0;#¡NULO!;0,22587;0,00;1;#¡NULO!
26628;GRU;GIG;3:30:00 p. m.;Jueves;360;Despejado;Media;1,00;Boeing 737;85,3;;0,00;48;13,5;73;15;30;0;#¡NULO!;0,24496;0,00;1;#¡NULO!
14102;JFK;BOG;7:30:00 a. m.;Sábado;3930;Niebla;Media;1,00;Airbus A350;60,4;;0,00;39;1,0;316;7;30;0;#¡NULO!;0,44860;1,00;1;#¡NULO!
12768;IAH;PTY;8:15:00 a. m.;Lunes;2860;Lluvia;Alta;2,00;Embraer E195;83,8;;1,00;39;21,7;256;8;15;0;#¡NULO!;0,59496;1,00;1;#¡NULO!
13949;PTY;MEX;9:00:00 a. m.;Viernes;2280;Tormenta;Media;1,00;Boeing 737 MAX;59,1;;1,00;17;1,5;209;9;0;0;#¡NULO!;0,71574;1,00;1;#¡NULO!
28444;MDE;GRU;5:15:00 a. m.;Miércole;4180;Lluvia;Baja;0,00;Airbus A330;84,2;;0,00;20;23,5;361;5;15;0;#¡NULO!;0,23417;0,00;1;#¡NULO!
18352;BOG;MDE;3:15:00 p. m.;Martes;235;Nublado;Baja;0,00;ATR 72;61,6;;0,00;36;26,4;51;15;15;0;#¡NULO!;0,14718;0,00;1;#¡NULO!
17692;BAQ;BOG;3:45:00 p. m.;Domingo;145;Despejado;Media;1,00;Embraer E190;88,0;;0,00;4;8,5;50;15;45;0;#¡NULO!;0,24524;0,00;1;#¡NULO!
21722;EZE;MVD;1:30:00 p. m.;Martes;210;Despejado;Baja;0,00;Boeing 737;63,3;;0,00;48;10,1;37;13;30;0;#¡NULO!;0,15585;0,00;1;#¡NULO!
24546;BAQ;MDE;10:00:00 p. m.;Domingo;310;Nublado;Baja;0,00;ATR 72;60,4;;0,00;7;15,5;46;22;0;0;#¡NULO!;0,14767;0,00;1;#¡NULO!
25514;SCL;EZE;7:15:00 p. m.;Lunes;1140;Tormenta;Baja;0,00;Boeing 737 MAX;60,5;;1,00;17;1,3;119;19;15;0;#¡NULO!;0,59902;1,00;1;#¡NULO!
27896;EZE;ASU;3:30:00 p. m.;Viernes;1050;Niebla;Baja;0,00;Embraer E195;51,6;;1,00;18;1,1;102;15;30;0;#¡NULO!;0,42783;1,00;1;#¡NULO!
19640;BOG;CCS;11:15:00 a. m.;Miércole;1010;Despejado;Media;1,00;Airbus A320neo;63,6;;0,00;26;20,1;109;11;15;0;#¡NULO!;0,24336;0,00;1;#¡NULO!
28934;UIO;MDE;6:00:00 p. m.;Martes;960;Nublado;Baja;0,00;Airbus A320neo;54,1;;1,00;3;18,1;111;18;0;0;#¡NULO!;0,21651;0,00;1;#¡NULO!
25332;MDE;PTY;5:00:00 a. m.;Lunes;715;Nublado;Baja;0,00;ATR 72;26,5;;0,00;22;29,0;77;5;0;0;#¡NULO!;0,14292;0,00;1;#¡NULO!
22731;GRU;JFK;2:15:00 p. m.;Martes;7680;Despejado;Media;1,00;Airbus A350;90,8;;1,00;45;16,4;607;14;15;0;#¡NULO!;0,35693;1,00;1;#¡NULO!
13704;BOG;PEI;4:30:00 a. m.;Miércole;265;Lluvia;Media;1,00;Embraer E190;73,8;;0,00;35;11,8;40;4;30;0;#¡NULO!;0,33634;1,00;1;#¡NULO!
14597;MDE;MIA;9:30:00 a. m.;Domingo;2750;Lluvia;Media;1,00;Boeing 757;70,4;;0,00;11;13,3;231;9;30;0;#¡NULO!;0,34617;1,00;1;#¡NULO!
18827;BOG;BGA;2:15:00 p. m.;Lunes;310;Lluvia;Baja;0,00;ATR 72;55,6;;0,00;44;5,6;43;14;15;0;#¡NULO!;0,22911;0,00;1;#¡NULO!
27296;BOG;UIO;6:00:00 a. m.;Domingo;730;Despejado;Alta;2,00;Boeing 737;83,2;;1,00;10;16,3;83;6;0;0;#¡NULO!;0,46414;1,00;1;#¡NULO!
24056;GRU;BSB;12:15:00 p. m.;Miércole;870;Lluvia;Alta;2,00;Boeing 757;91,1;;0,00;1;10,8;92;12;15;0;#¡NULO!;0,47385;1,00;1;#¡NULO!
12886;MIA;MDE;7:30:00 a. m.;Lunes;2750;Nublado;Baja;0,00;Boeing 757;64,9;;1,00;8;23,7;241;7;30;0;#¡NULO!;0,21744;0,00;1;#¡NULO!
14528;MDE;CTG;7:00:00 a. m.;Jueves;365;Despejado;Alta;2,00;ATR 72;96,1;;0,00;25;24,5;48;7;0;0;#¡NULO!;0,35287;1,00;1;#¡NULO!
13019;LIM;BOG;8:45:00 a. m.;Sábado;1890;Despejado;Media;1,00;Airbus A320neo;71,2;;1,00;26;13,1;184;8;45;0;#¡NULO!;0,34211;1,00;1;#¡NULO!
18836;MVD;GRU;12:15:00 p. m.;Domingo;1550;Nublado;Media;1,00;Boeing 757;30,7;;1,00;33;7,7;155;12;15;0;#¡NULO!;0,32090;0,00;1;#¡NULO!
26661;PEI;MDE;3:30:00 a. m.;Sábado;140;Nublado;Alta;2,00;Embraer E190;87,5;;1,00;11;25,7;39;3;30;0;#¡NULO!;0,44657;1,00;1;#¡NULO!
17822;GIG;EZE;12:45:00 p. m.;Jueves;1970;Despejado;Baja;0,00;Embraer E195;89,8;;1,00;10;5,9;188;12;45;0;#¡NULO!;0,23160;0,00;1;#¡NULO!
23500;BOG;BGA;2:00:00 p. m.;Jueves;310;Despejado;Alta;2,00;Embraer E190;89,4;;0,00;6;29,3;55;14;0;0;#¡NULO!;0,35918;1,00;1;#¡NULO!
14610;BGA;MDE;7:45:00 a. m.;Viernes;295;Despejado;Alta;2,00;ATR 72;93,7;;1,00;14;27,4;56;7;45;0;#¡NULO!;0,47330;1,00;1;#¡NULO!
15208;BOG;BGA;6:45:00 a. m.;Sábado;310;Despejado;Alta;2,00;ATR 72;55,9;;0,00;26;5,2;55;6;45;0;#¡NULO!;0,35352;1,00;1;#¡NULO!
16224;MDE;BAQ;10:00:00 a. m.;Jueves;310;Niebla;Media;1,00;Embraer E190;79,8;;0,00;6;1,2;70;10;0;0;#¡NULO!;0,43753;1,00;1;#¡NULO!
25330;EZE;AEP;12:30:00 a. m.;Miércole;35;Nublado;Media;1,00;Airbus A320;81,1;;1,00;1;14,4;34;0;30;0;#¡NULO!;0,31233;0,00;1;#¡NULO!
28482;PTY;CLT;8:15:00 a. m.;Jueves;2890;Despejado;Baja;0,00;Boeing 737 MAX;78,9;;1,00;12;16,9;249;8;15;0;#¡NULO!;0,22979;0,00;1;#¡NULO!
17169;COR;EZE;11:15:00 a. m.;Domingo;695;Despejado;Media;1,00;ATR 72;55,8;;0,00;40;28,6;95;11;15;0;#¡NULO!;0,24437;0,00;1;#¡NULO!
24214;EZE;IGR;10:45:00 a. m.;Viernes;1100;Nublado;Baja;0,00;Airbus A320neo;81,7;;0,00;16;29,5;127;10;45;0;#¡NULO!;0,14885;0,00;1;#¡NULO!
14573;PTY;BOG;9:00:00 a. m.;Domingo;650;Nublado;Baja;0,00;Boeing 737;60,0;;0,00;29;22,9;80;9;0;0;#¡NULO!;0,14369;0,00;1;#¡NULO!
28292;COR;EZE;7:45:00 p. m.;Jueves;695;Lluvia;Media;1,00;Embraer E190;83,0;;0,00;33;6,2;81;19;45;0;#¡NULO!;0,34923;1,00;1;#¡NULO!
21020;BAQ;MDE;12:00:00 p. m.;Domingo;310;Nublado;Media;1,00;ATR 72;73,1;;0,00;47;24,9;57;12;0;0;#¡NULO!;0,22717;0,00;1;#¡NULO!
16584;BOG;BAQ;6:45:00 a. m.;Jueves;145;Despejado;Alta;2,00;Embraer E190;66,3;;1,00;35;22,5;41;6;45;0;#¡NULO!;0,47084;1,00;1;#¡NULO!
22287;SSA;GRU;2:15:00 p. m.;Viernes;1940;Nublado;Baja;0,00;Boeing 757;92,3;;0,00;18;20,9;171;14;15;0;#¡NULO!;0,14826;0,00;1;#¡NULO!
22986;EZE;IGR;3:45:00 p. m.;Viernes;1100;Despejado;Baja;0,00;Boeing 757;58,5;;0,00;22;9,8;119;15;45;0;#¡NULO!;0,15908;0,00;1;#¡NULO!
25066;BOG;PEI;6:00:00 p. m.;Viernes;265;Despejado;Baja;0,00;ATR 72;85,9;;0,00;3;22,6;49;18;0;0;#¡NULO!;0,15747;0,00;1;#¡NULO!
18030;EZE;UIO;7:45:00 p. m.;Jueves;3900;Nublado;Baja;0,00;Airbus A330;59,6;;0,00;49;9,4;316;19;45;0;#¡NULO!;0,15373;0,00;1;#¡NULO!
26550;PTY;CCS;8:30:00 p. m.;Miércole;1010;Nublado;Baja;0,00;Boeing 737 MAX;70,3;;0,00;2;9,5;114;20;30;0;#¡NULO!;0,14921;0,00;1;#¡NULO!
25020;BOG;MDE;6:00:00 a. m.;Sábado;235;Nublado;Baja;0,00;Embraer E190;85,1;;0,00;43;26,5;53;6;0;0;#¡NULO!;0,14241;0,00;1;#¡NULO!
13617;CCS;EZE;7:15:00 a. m.;Jueves;4300;Lluvia;Alta;2,00;Airbus A350;53,7;;0,00;4;27,6;346;7;15;0;#¡NULO!;0,48284;1,00;1;#¡NULO!
27503;EZE;COR;12:00:00 p. m.;Sábado;695;Nublado;Media;1,00;ATR 72;53,1;;0,00;43;17,0;83;12;0;0;#¡NULO!;0,22644;0,00;1;#¡NULO!
19439;EZE;MDZ;1:00:00 p. m.;Domingo;1040;Nublado;Baja;0,00;Embraer E195;68,5;;0,00;16;26,6;109;13;0;0;#¡NULO!;0,14631;0,00;1;#¡NULO!
21326;GRU;BSB;7:15:00 p. m.;Jueves;870;Tormenta;Media;1,00;Embraer E195;61,8;;0,00;47;1,5;85;19;15;0;#¡NULO!;0,61778;1,00;1;#¡NULO!
13922;SCL;EZE;6:30:00 a. m.;Martes;1140;Lluvia;Baja;0,00;Embraer E195;89,1;;0,00;4;24,1;133;6;30;0;#¡NULO!;0,23086;0,00;1;#¡NULO!
23083;BAQ;BOG;4:15:00 p. m.;Jueves;145;Despejado;Media;1,00;Airbus A320;55,1;;0,00;43;21,0;52;16;15;0;#¡NULO!;0,24495;0,00;1;#¡NULO!
22148;BAQ;MDE;5:30:00 p. m.;Domingo;310;Despejado;Baja;0,00;Airbus A320;81,9;;0,00;26;15,2;64;17;30;0;#¡NULO!;0,15843;0,00;1;#¡NULO!
17535;SCL;EZE;2:45:00 p. m.;Lunes;1140;Despejado;Media;1,00;Airbus A320neo;60,5;;0,00;13;22,0;132;14;45;0;#¡NULO!;0,24911;0,00;1;#¡NULO!
16736;MDZ;EZE;7:30:00 a. m.;Miércole;1040;Despejado;Alta;2,00;Airbus A320neo;75,8;;0,00;5;7,4;114;7;30;0;#¡NULO!;0,35449;1,00;1;#¡NULO!
22224;EZE;NQN;2:15:00 p. m.;Domingo;1150;Nublado;Media;1,00;Boeing 737 MAX;91,4;;0,00;2;17,1;133;14;15;0;#¡NULO!;0,23001;0,00;1;#¡NULO!
12679;UIO;BOG;7:15:00 a. m.;Martes;730;Despejado;Alta;2,00;Embraer E190;76,9;;1,00;43;17,1;102;7;15;0;#¡NULO!;0,46737;1,00;1;#¡NULO!
11558;MDE;GRU;7:45:00 a. m.;Lunes;4180;Despejado;Baja;0,00;Airbus A330;63,1;;1,00;7;29,8;359;7;45;0;#¡NULO!;0,23711;0,00;1;#¡NULO!
28809;MDE;CLO;9:00:00 p. m.;Jueves;265;Lluvia;Baja;0,00;Boeing 737;69,1;;0,00;35;15,4;58;21;0;0;#¡NULO!;0,23336;0,00;1;#¡NULO!
21767;MDE;UIO;4:30:00 p. m.;Miércole;960;Despejado;Media;1,00;Embraer E195;82,8;;0,00;45;5,2;114;16;30;0;#¡NULO!;0,24514;0,00;1;#¡NULO!
21505;GRU;AMS;2:30:00 p. m.;Miércole;9850;Nublado;Baja;0,00;Airbus A330;46,5;;0,00;46;6,4;778;14;30;0;#¡NULO!;0,15805;0,00;1;#¡NULO!
18571;PTY;CLT;2:15:00 p. m.;Martes;2890;Despejado;Alta;2,00;Boeing 737 MAX;71,6;;0,00;25;7,8;259;14;15;0;#¡NULO!;0,36227;1,00;1;#¡NULO!
25231;MDE;BAQ;9:00:00 p. m.;Miércole;310;Despejado;Baja;0,00;Airbus A320;91,5;;0,00;29;8,5;57;21;0;0;#¡NULO!;0,15693;0,00;1;#¡NULO!
20128;MDZ;EZE;12:45:00 p. m.;Sábado;1040;Nublado;Media;1,00;Airbus A320neo;78,2;;1,00;49;18,3;120;12;45;0;#¡NULO!;0,32601;0,00;1;#¡NULO!
19087;EZE;MVD;6:15:00 p. m.;Domingo;210;Despejado;Alta;2,00;Embraer E190;41,9;;1,00;15;15,7;40;18;15;0;#¡NULO!;0,47476;1,00;1;#¡NULO!
22909;UIO;MDE;3:00:00 p. m.;Viernes;960;Despejado;Baja;0,00;Embraer E195;82,9;;1,00;7;11,6;95;15;0;0;#¡NULO!;0,22785;0,00;1;#¡NULO!
27055;PTY;MDE;2:15:00 p. m.;Miércole;715;Tormenta;Baja;0,00;ATR 72;63,9;;1,00;6;2,9;101;14;15;0;#¡NULO!;0,59437;1,00;1;#¡NULO!
20037;CCS;BOG;2:45:00 p. m.;Viernes;1010;Lluvia;Baja;0,00;Airbus A320neo;50,5;;1,00;44;5,4;119;14;45;0;#¡NULO!;0,32786;1,00;1;#¡NULO!
20133;BOG;MIA;2:30:00 p. m.;Jueves;3160;Despejado;Media;1,00;Airbus A330;65,5;;0,00;25;18,5;284;14;30;0;#¡NULO!;0,25067;0,00;1;#¡NULO!
24763;MDE;EZE;2:15:00 p. m.;Viernes;4900;Despejado;Alta;2,00;Boeing 777;90,3;;1,00;9;17,6;388;14;15;0;#¡NULO!;0,48400;1,00;1;#¡NULO!
21402;CLO;MDE;4:00:00 p. m.;Viernes;265;Despejado;Baja;0,00;Airbus A320;40,8;;0,00;9;7,2;42;16;0;0;#¡NULO!;0,15451;0,00;1;#¡NULO!
13795;GRU;MAD;7:45:00 a. m.;Viernes;9350;Nublado;Baja;0,00;Boeing 777;82,9;;0,00;16;5,5;731;7;45;0;#¡NULO!;0,15536;0,00;1;#¡NULO!
24896;AEP;EZE;7:30:00 p. m.;Jueves;35;Despejado;Baja;0,00;Airbus A320;81,7;;0,00;39;17,0;40;19;30;0;#¡NULO!;0,15919;0,00;1;#¡NULO!
27776;POA;GRU;3:00:00 a. m.;Martes;1110;Nublado;Media;1,00;Airbus A320neo;60,8;;0,00;26;9,4;108;3;0;0;#¡NULO!;0,22066;0,00;1;#¡NULO!
29744;GRU;SCL;2:45:00 p. m.;Sábado;2620;Nublado;Alta;2,00;Airbus A320neo;77,6;;0,00;36;13,1;239;14;45;0;#¡NULO!;0,34810;1,00;1;#¡NULO!
23306;EZE;ROS;3:30:00 p. m.;Viernes;295;Lluvia;Baja;0,00;Airbus A320;66,2;;1,00;2;29,0;55;15;30;0;#¡NULO!;0,33035;1,00;1;#¡NULO!
26400;EZE;MAD;10:15:00 a. m.;Jueves;10050;Nublado;Media;1,00;Boeing 787;52,0;;1,00;14;25,8;774;10;15;0;#¡NULO!;0,34297;1,00;1;#¡NULO!
24103;GRU;AMS;2:45:00 p. m.;Viernes;9850;Tormenta;Alta;2,00;Airbus A330;58,0;;0,00;42;1,4;783;14;45;0;#¡NULO!;0,75506;1,00;1;#¡NULO!
26429;GRU;SSA;1:30:00 a. m.;Lunes;1940;Despejado;Alta;2,00;Boeing 757;75,1;;1,00;10;10,9;187;1;30;0;#¡NULO!;0,46615;1,00;1;#¡NULO!
21045;POA;GRU;2:30:00 p. m.;Lunes;1110;Despejado;Alta;2,00;Boeing 737 MAX;46,2;;0,00;49;22,0;125;14;30;0;#¡NULO!;0,36344;1,00;1;#¡NULO!
21447;ROS;EZE;3:45:00 p. m.;Jueves;295;Despejado;Media;1,00;Airbus A320;62,5;;0,00;17;9,0;58;15;45;0;#¡NULO!;0,24562;0,00;1;#¡NULO!
11698;CLT;PTY;5:30:00 a. m.;Viernes;2890;Despejado;Alta;2,00;Airbus A320neo;89,7;;0,00;42;13,2;247;5;30;0;#¡NULO!;0,35871;1,00;1;#¡NULO!
24330;AEP;EZE;2:30:00 a. m.;Domingo;35;Nublado;Alta;2,00;Airbus A320;86,0;;0,00;31;24,7;47;2;30;0;#¡NULO!;0,33387;1,00;1;#¡NULO!
25590;EZE;IGR;3:15:00 p. m.;Miércole;1100;Despejado;Media;1,00;Embraer E195;79,6;;1,00;2;12,7;103;15;15;0;#¡NULO!;0,34142;1,00;1;#¡NULO!
27531;PTY;BOG;8:30:00 p. m.;Lunes;650;Lluvia;Baja;0,00;Embraer E190;82,8;;1,00;28;26,4;70;20;30;0;#¡NULO!;0,33425;1,00;1;#¡NULO!
16443;PTY;UIO;7:15:00 a. m.;Lunes;1420;Niebla;Baja;0,00;Boeing 757;84,7;;0,00;8;0,6;150;7;15;0;#¡NULO!;0,31141;0,00;1;#¡NULO!
24578;BSB;GRU;7:00:00 a. m.;Martes;870;Nublado;Baja;0,00;Boeing 737 MAX;68,6;;0,00;43;26,8;94;7;0;0;#¡NULO!;0,14365;0,00;1;#¡NULO!
27633;GRU;LIM;8:00:00 a. m.;Viernes;3620;Nublado;Baja;0,00;Boeing 787;71,2;;0,00;25;20,7;320;8;0;0;#¡NULO!;0,14680;0,00;1;#¡NULO!
11067;MDE;GRU;7:30:00 a. m.;Miércole;4180;Despejado;Baja;0,00;Airbus A330;77,0;;0,00;23;20,7;340;7;30;0;#¡NULO!;0,16009;0,00;1;#¡NULO!
20664;BAQ;BOG;2:30:00 p. m.;Lunes;145;Tormenta;Alta;2,00;ATR 72;70,4;;1,00;32;4,1;52;14;30;0;#¡NULO!;0,81615;1,00;1;#¡NULO!
17067;CTG;BOG;3:30:00 p. m.;Martes;135;Despejado;Baja;0,00;Airbus A320;88,4;;0,00;45;9,5;41;15;30;0;#¡NULO!;0,15654;0,00;1;#¡NULO!
22926;GRU;BOG;2:00:00 p. m.;Martes;3940;Nublado;Media;1,00;Boeing 777;79,3;;0,00;47;28,6;334;14;0;0;#¡NULO!;0,23568;0,00;1;#¡NULO!
26541;TUC;EZE;1:30:00 a. m.;Martes;1230;Despejado;Alta;2,00;Boeing 757;60,2;;0,00;14;20,3;121;1;30;0;#¡NULO!;0,35342;1,00;1;#¡NULO!
17396;GRU;EZE;2:45:00 p. m.;Lunes;1760;Lluvia;Media;1,00;Boeing 757;69,2;;0,00;33;26,7;156;14;45;0;#¡NULO!;0,35275;1,00;1;#¡NULO!
10736;MDE;BAQ;7:00:00 a. m.;Sábado;310;Nublado;Alta;2,00;Boeing 737;76,4;;0,00;45;20,5;64;7;0;0;#¡NULO!;0,33329;1,00;1;#¡NULO!
12440;GIG;GRU;6:00:00 a. m.;Lunes;360;Despejado;Baja;0,00;Boeing 737;85,1;;0,00;40;27,6;60;6;0;0;#¡NULO!;0,15306;0,00;1;#¡NULO!
26740;EZE;TUC;5:15:00 a. m.;Miércole;1230;Despejado;Baja;0,00;Boeing 757;48,5;;0,00;26;9,2;112;5;15;0;#¡NULO!;0,15249;0,00;1;#¡NULO!
12499;EZE;BOG;7:15:00 a. m.;Martes;4650;Nublado;Media;1,00;Airbus A350;72,1;;1,00;26;23,0;380;7;15;0;#¡NULO!;0,32771;1,00;1;#¡NULO!
25143;GRU;FLN;5:15:00 a. m.;Jueves;690;Lluvia;Baja;0,00;Boeing 737;71,3;;0,00;30;16,8;76;5;15;0;#¡NULO!;0,22657;0,00;1;#¡NULO!
19888;MDE;PTY;3:30:00 p. m.;Sábado;715;Despejado;Baja;0,00;ATR 72;71,2;;0,00;36;8,2;91;15;30;0;#¡NULO!;0,15715;0,00;1;#¡NULO!
12137;LIM;PTY;7:15:00 a. m.;Jueves;2970;Lluvia;Baja;0,00;Airbus A320neo;53,3;;0,00;8;8,4;246;7;15;0;#¡NULO!;0,23036;0,00;1;#¡NULO!
11699;BOG;BAQ;5:45:00 a. m.;Sábado;145;Despejado;Media;1,00;Airbus A320;88,9;;0,00;3;27,9;49;5;45;0;#¡NULO!;0,24280;0,00;1;#¡NULO!
14044;MDE;UIO;9:45:00 a. m.;Sábado;960;Despejado;Alta;2,00;Embraer E195;63,2;;1,00;16;23,2;113;9;45;0;#¡NULO!;0,47559;1,00;1;#¡NULO!
14519;FLN;GRU;9:45:00 a. m.;Jueves;690;Despejado;Media;1,00;Airbus A320;62,5;;1,00;15;7,0;73;9;45;0;#¡NULO!;0,33867;1,00;1;#¡NULO!
12040;BAQ;BOG;6:15:00 a. m.;Lunes;145;Nublado;Media;1,00;Airbus A320;43,4;;1,00;8;11,8;36;6;15;0;#¡NULO!;0,31437;0,00;1;#¡NULO!
19464;CTG;BOG;7:15:00 p. m.;Domingo;135;Niebla;Baja;0,00;Embraer E190;83,1;;1,00;35;2,3;49;19;15;0;#¡NULO!;0,42689;1,00;1;#¡NULO!
12361;GRU;GIG;7:00:00 a. m.;Jueves;360;Despejado;Media;1,00;Boeing 737;74,3;;0,00;19;22,7;74;7;0;0;#¡NULO!;0,23859;0,00;1;#¡NULO!
26196;BOG;CLO;7:30:00 a. m.;Miércole;300;Despejado;Media;1,00;Airbus A320;82,5;;1,00;28;9,3;58;7;30;0;#¡NULO!;0,33484;1,00;1;#¡NULO!
14329;CLO;MDE;8:30:00 a. m.;Domingo;265;Lluvia;Media;1,00;Boeing 737;83,3;;0,00;19;8,5;54;8;30;0;#¡NULO!;0,33855;1,00;1;#¡NULO!
17583;PTY;MEX;6:30:00 p. m.;Domingo;2280;Despejado;Media;1,00;Boeing 737 MAX;60,7;;1,00;36;26,5;213;18;30;0;#¡NULO!;0,35163;1,00;1;#¡NULO!
24516;JFK;MDE;2:00:00 p. m.;Lunes;3560;Despejado;Media;1,00;Airbus A330;73,4;;0,00;45;8,0;311;14;0;0;#¡NULO!;0,24613;0,00;1;#¡NULO!
14752;PTY;MEX;8:00:00 a. m.;Domingo;2280;Despejado;Media;1,00;Airbus A320neo;36,5;;0,00;17;29,6;205;8;0;0;#¡NULO!;0,24411;0,00;1;#¡NULO!
23431;CTG;MDE;2:15:00 p. m.;Domingo;365;Despejado;Baja;0,00;ATR 72;72,1;;1,00;39;12,8;61;14;15;0;#¡NULO!;0,22796;0,00;1;#¡NULO!
16341;GIG;GRU;7:00:00 a. m.;Lunes;360;Lluvia;Baja;0,00;Embraer E190;72,1;;0,00;33;28,3;54;7;0;0;#¡NULO!;0,22766;0,00;1;#¡NULO!
24654;MDE;PEI;6:15:00 p. m.;Viernes;140;Lluvia;Alta;2,00;Embraer E190;41,4;;1,00;49;16,8;56;18;15;0;#¡NULO!;0,59497;1,00;1;#¡NULO!
25405;SCL;GRU;4:45:00 p. m.;Domingo;2620;Despejado;Alta;2,00;Embraer E195;89,0;;0,00;30;27,1;233;16;45;0;#¡NULO!;0,37187;1,00;1;#¡NULO!
16491;SCL;GRU;9:15:00 a. m.;Miércole;2620;Nublado;Media;1,00;Airbus A320neo;39,8;;0,00;11;27,2;218;9;15;0;#¡NULO!;0,23160;0,00;1;#¡NULO!
14111;CLO;MDE;8:15:00 a. m.;Viernes;265;Despejado;Alta;2,00;Boeing 737;93,4;;0,00;12;9,4;52;8;15;0;#¡NULO!;0,35187;1,00;1;#¡NULO!
28908;GUA;PTY;11:00:00 a. m.;Jueves;820;Nublado;Media;1,00;Airbus A320neo;57,3;;1,00;18;6,3;93;11;0;0;#¡NULO!;0,31632;0,00;1;#¡NULO!
14046;EZE;GRU;7:45:00 a. m.;Viernes;1760;Despejado;Media;1,00;Boeing 757;93,7;;1,00;39;6,8;168;7;45;0;#¡NULO!;0,33961;1,00;1;#¡NULO!
16914;IAH;PTY;7:30:00 a. m.;Martes;2860;Tormenta;Alta;2,00;Embraer E195;74,9;;0,00;48;1,9;259;7;30;0;#¡NULO!;0,73541;1,00;1;#¡NULO!
