id_vuelo,aeropuerto_origen,aeropuerto_destino,hora_salida_programada,dia_semana,distancia_vuelo,condiciones_climaticas,congestion_aerea,tipo_avion,ocupacion_vuelo,temporada_alta,puerta_embarque,visibilidad,tiempo_estimado_vuelo,demora
24628,BOG,JFK,03:45,Jueves,3930,Lluvia,Media,Boeing 777,72.2,VERDADERO,4,20.4,326,1
24629,EZE,JFK,13:00,Viernes,8530,Despejado,Baja,Boeing 787,89.4,FALSO,38,20.6,680,0
24630,EZE,MDZ,05:00,Martes,1040,Nublado,Media,Embraer E195,72.7,VERDADERO,44,22.1,122,0
24631,MIA,GRU,08:00,Domingo,7520,Despejado,Alta,Boeing 787,43.7,FALSO,27,11.3,591,0
24632,MIA,MDE,10:00,Jueves,2750,Tormenta,Alta,Boeing 737 MAX,83.8,FALSO,43,4.9,229,1
24633,MIA,MDE,16:15,Miercoles,2750,Nublado,Media,Embraer E195,91.7,FALSO,28,9.9,249,0
24636,UIO,MDE,15:45,Sabado,960,Niebla,Baja,Airbus A320neo,86.6,FALSO,22,1.6,100,0
24638,BOG,UIO,14:00,Domingo,730,Despejado,Media,Airbus A320,61.5,FALSO,31,22.5,94,0
24639,PEI,MDE,09:15,Viernes,140,Despejado,Media,ATR 72,62.1,FALSO,35,17.4,35,0
24640,BOG,LIM,01:15,Jueves,1890,Despejado,Baja,Boeing 737 MAX,64.3,FALSO,16,7.5,168,0
24641,PTY,BOG,16:15,Martes,650,Lluvia,Baja,Boeing 737,69.9,VERDADERO,32,5.4,75,0
24642,BOG,CLO,06:30,Viernes,300,Nublado,Alta,ATR 72,47.8,FALSO,2,13.9,62,1
24643,BOG,CCS,03:00,Domingo,1010,Nublado,Baja,Boeing 737 MAX,85.6,VERDADERO,47,17.6,117,0
24644,MDE,PTY,02:15,Domingo,715,Despejado,Media,Airbus A320,75.3,FALSO,7,6.5,86,0
24645,MDE,JFK,19:15,Viernes,3560,Nublado,Alta,Boeing 777,70.1,FALSO,22,10.7,313,1
24646,ROS,EZE,17:45,Martes,295,Despejado,Media,ATR 72,72.6,FALSO,11,23.7,49,0
24647,MDE,BAQ,22:00,Miercoles,310,Despejado,Alta,Embraer E190,78.4,FALSO,2,22.3,43,1
24650,CLO,BOG,08:00,Lunes,300,Niebla,Alta,Boeing 737,74.7,FALSO,20,1.4,49,1
24652,CLO,MDE,11:30,Viernes,265,Nublado,Baja,Embraer E190,73.7,FALSO,43,24.9,63,0
24655,GRU,MVD,13:15,Domingo,1550,Nublado,Baja,Airbus A320neo,90.6,FALSO,3,20,152,1
24656,PTY,JFK,09:45,Viernes,3520,Nublado,Media,Airbus A330,34.3,FALSO,26,27.8,297,0
24657,JFK,BOG,20:00,Viernes,3930,Tormenta,Media,Airbus A350,68.9,FALSO,29,4.9,323,0
24660,BOG,GRU,15:00,Martes,3940,Niebla,Media,Airbus A350,40.4,FALSO,16,2.5,321,0
24662,BOG,PTY,12:30,Jueves,650,Tormenta,Alta,Airbus A320,61,FALSO,1,4.2,69,0
24663,MDE,BGA,11:45,Miercoles,295,Despejado,Media,ATR 72,62.1,FALSO,39,18,62,0
24664,MDE,PEI,03:30,Domingo,140,Nublado,Media,Airbus A320,64,FALSO,29,14.6,45,0
24665,CLT,PTY,15:30,Sabado,2890,Tormenta,Media,Boeing 757,39.2,FALSO,16,2.9,260,0
24666,EZE,AEP,11:00,Sabado,35,Despejado,Media,Embraer E190,66.5,FALSO,15,12.1,45,0
24667,BOG,UIO,01:00,Miercoles,730,Despejado,Media,Embraer E190,71.7,VERDADERO,28,17.3,99,0
24668,MDE,PTY,03:45,Viernes,715,Despejado,Baja,ATR 72,94.4,VERDADERO,27,26.3,77,0
24669,UIO,MDE,20:00,Miercoles,960,Niebla,Media,Airbus A320neo,75.8,VERDADERO,26,1.7,114,1
24670,MVD,GRU,18:30,Sabado,1550,Despejado,Media,Boeing 737 MAX,89,FALSO,3,23.2,154,0
24671,IAH,PTY,17:30,Martes,2860,Nublado,Media,Boeing 737 MAX,67.1,FALSO,17,21.7,256,0
24672,GIG,EZE,06:15,Martes,1970,Niebla,Baja,Boeing 757,79.6,VERDADERO,8,2.6,187,0
24673,EZE,AEP,21:45,Martes,35,Lluvia,Alta,Airbus A320,44.5,VERDADERO,26,25.1,48,1
24674,POA,GRU,00:15,Sabado,1110,Despejado,Baja,Airbus A320neo,77.4,VERDADERO,31,24.7,105,0
24677,GRU,POA,20:15,Martes,1110,Despejado,Media,Embraer E195,55,VERDADERO,40,20.8,119,0
24678,EZE,AEP,12:30,Viernes,35,Nublado,Baja,Boeing 737,60.1,VERDADERO,24,22.6,45,0
24679,NQN,EZE,02:45,Miercoles,1150,Niebla,Media,Boeing 757,44,VERDADERO,6,2.4,107,1
24681,PEI,MDE,13:45,Miercoles,140,Nublado,Baja,Airbus A320,85.2,FALSO,12,25.6,53,0
24682,GRU,BSB,16:45,Martes,870,Lluvia,Media,Embraer E195,66.4,FALSO,40,20.8,91,0
24683,EZE,TUC,22:30,Lunes,1230,Lluvia,Media,Boeing 757,47.6,FALSO,38,21.4,135,0
24684,CTG,BOG,07:15,Sabado,135,Lluvia,Media,Embraer E190,90.1,VERDADERO,27,28.4,50,1
24685,EZE,BOG,15:45,Miercoles,4650,Niebla,Baja,Airbus A330,69.3,VERDADERO,6,1.1,380,0
24686,UIO,BOG,09:30,Sabado,730,Despejado,Media,ATR 72,86.6,FALSO,38,9.6,92,1
24687,NQN,EZE,13:15,Viernes,1150,Despejado,Media,Airbus A320neo,41.2,VERDADERO,13,23.4,119,0
24689,EZE,COR,19:30,Sabado,695,Nublado,Media,Airbus A320,38.3,VERDADERO,4,13.4,101,1
24691,EZE,SCL,13:45,Miercoles,1140,Lluvia,Baja,Airbus A320neo,63.5,FALSO,7,12.3,131,0
24692,GRU,SCL,10:15,Sabado,2620,Nublado,Baja,Boeing 757,89.4,VERDADERO,29,13.2,236,0
24693,LIM,MDE,08:15,Viernes,2100,Despejado,Baja,Boeing 737 MAX,70.9,FALSO,4,28.4,186,0
24694,CTG,BOG,02:45,Viernes,135,Nublado,Media,Embraer E190,54.6,FALSO,31,11.6,38,1
24695,MVD,GRU,18:45,Lunes,1550,Despejado,Alta,Boeing 737 MAX,58.7,FALSO,17,29.5,140,1
24697,EZE,TUC,15:15,Jueves,1230,Lluvia,Media,Boeing 757,67.9,FALSO,45,28.9,125,0
24698,CCS,BOG,01:00,Viernes,1010,Lluvia,Media,Airbus A320neo,76.9,VERDADERO,21,21.4,95,1
24699,GRU,EZE,17:00,Sabado,1760,Despejado,Baja,Embraer E195,92.7,VERDADERO,9,21.2,152,0
24700,CWB,GRU,00:30,Martes,410,Despejado,Baja,Boeing 737,90.1,FALSO,9,22.3,66,1
24701,EZE,ROS,07:15,Martes,295,Nublado,Media,Embraer E190,65.2,FALSO,43,28.9,51,0
24702,MDE,BOG,17:30,Lunes,235,Nublado,Baja,Embraer E190,35.4,VERDADERO,41,24.6,51,0
24703,BRC,EZE,12:00,Sabado,1650,Despejado,Baja,Boeing 737 MAX,88.5,VERDADERO,38,25.1,168,0
24704,EZE,COR,09:45,Martes,695,Nublado,Media,Airbus A320,68.3,FALSO,23,22.4,74,1
24705,BOG,BAQ,10:45,Sabado,145,Despejado,Media,Embraer E190,80.3,VERDADERO,47,10.5,49,0
24706,EZE,BRC,03:30,Jueves,1650,Despejado,Baja,Boeing 737 MAX,63.1,FALSO,37,22.7,152,0
24707,EZE,LIM,00:45,Domingo,3150,Despejado,Alta,Boeing 777,59.3,VERDADERO,44,29.7,266,1
24708,BOG,BGA,09:45,Domingo,310,Niebla,Media,Airbus A320,70.7,FALSO,36,0.3,49,0
24709,JFK,GRU,12:15,Viernes,7680,Nublado,Media,Boeing 777,65.2,VERDADERO,13,26.7,623,0
24710,MDE,LIM,12:30,Lunes,2100,Nublado,Media,Boeing 757,46.4,FALSO,44,11.5,195,0
24712,PEI,BOG,17:00,Domingo,265,Despejado,Alta,Embraer E190,58,VERDADERO,37,20.1,51,1
24713,GRU,CWB,15:45,Lunes,410,Nublado,Baja,Boeing 737,52.9,FALSO,48,25.7,71,0
24714,EZE,AEP,06:45,Miercoles,35,Despejado,Baja,ATR 72,82.8,FALSO,20,10.4,27,0
24715,GRU,AMS,13:45,Sabado,9850,Nublado,Baja,Boeing 787,53.8,FALSO,22,14.9,773,0
24716,MDE,EZE,02:00,Miercoles,4900,Niebla,Media,Boeing 777,38,VERDADERO,24,2.7,390,0
24717,MDE,PTY,12:45,Miercoles,715,Despejado,Baja,Boeing 737,56.9,FALSO,34,29.3,83,0
24720,EZE,TUC,11:30,Jueves,1230,Despejado,Baja,Embraer E195,70.7,VERDADERO,38,25.9,129,0
24722,MVD,GRU,06:30,Martes,1550,Despejado,Baja,Airbus A320neo,86.2,FALSO,19,11.3,148,0
24724,MDE,BGA,22:30,Domingo,295,Despejado,Baja,ATR 72,64,FALSO,25,7.2,62,0
24725,GRU,MVD,20:45,Jueves,1550,Despejado,Alta,Boeing 757,82,FALSO,23,5.4,162,0
24727,BGA,BOG,04:30,Domingo,310,Despejado,Media,Boeing 737,71,VERDADERO,9,12.5,50,1
24729,MIA,MDE,11:00,Lunes,2750,Despejado,Baja,Embraer E195,87.9,FALSO,10,5.6,251,0
24730,MDE,PEI,14:30,Lunes,140,Nublado,Media,Airbus A320,55.2,VERDADERO,8,25.3,35,0
24731,BOG,PTY,09:00,Martes,650,Despejado,Baja,Embraer E190,87.2,VERDADERO,46,17.9,90,1
24732,IGR,EZE,13:15,Martes,1100,Nublado,Alta,Boeing 757,52.1,FALSO,45,11.3,112,0
24734,EZE,TUC,02:30,Domingo,1230,Nublado,Media,Airbus A320neo,83.6,FALSO,32,25.2,120,1
24736,PTY,MIA,14:30,Miercoles,2200,Nublado,Alta,Embraer E195,70.8,FALSO,37,12.3,214,0
24737,EZE,AEP,10:45,Miercoles,35,Despejado,Media,Boeing 737,79.8,VERDADERO,9,25.6,42,0
24739,MDE,CLO,21:45,Jueves,265,Nublado,Baja,Embraer E190,74.9,FALSO,38,30,47,0
24741,EZE,GIG,12:00,Lunes,1970,Despejado,Baja,Boeing 757,72.4,VERDADERO,38,15.3,187,0
24742,PTY,MDE,04:15,Viernes,715,Niebla,Alta,Embraer E190,87,FALSO,22,1,78,0
24743,MIA,PTY,17:15,Sabado,2200,Despejado,Media,Boeing 757,71.8,FALSO,35,22.5,201,1
24744,MEX,GRU,09:15,Lunes,7300,Despejado,Baja,Airbus A330,58.4,FALSO,47,15.6,584,0
24745,PTY,MDE,15:30,Jueves,715,Despejado,Media,ATR 72,95.6,FALSO,34,18.7,94,0
24746,MDE,CLO,06:30,Viernes,265,Nublado,Media,Embraer E190,68.8,VERDADERO,29,5.5,41,0
24747,MIA,MDE,08:45,Sabado,2750,Tormenta,Media,Airbus A320neo,73.7,FALSO,29,2.3,254,1
24749,CTG,MDE,15:30,Martes,365,Lluvia,Baja,Airbus A320,85,FALSO,22,25,64,0
24750,COR,EZE,04:45,Domingo,695,Nublado,Baja,Boeing 737,46.1,FALSO,35,26.1,88,0
24756,EZE,MVD,02:45,Martes,210,Tormenta,Alta,Airbus A320,78.3,VERDADERO,19,1,44,1
24757,MAD,GRU,02:00,Lunes,9350,Nublado,Baja,Boeing 787,84.2,VERDADERO,23,13.1,744,0
24758,JFK,BOG,20:15,Martes,3930,Tormenta,Alta,Airbus A330,29.3,VERDADERO,6,1.2,320,1
24759,ASU,EZE,12:45,Domingo,1050,Despejado,Baja,Boeing 757,82.7,FALSO,32,19.8,118,0
24761,PTY,CLT,18:15,Miercoles,2890,Despejado,Media,Boeing 737 MAX,65.9,FALSO,13,23.5,247,0
24764,EZE,AEP,13:45,Lunes,35,Despejado,Media,Boeing 737,58.6,VERDADERO,25,5.7,26,0
24765,BOG,CCS,12:45,Miercoles,1010,Nublado,Baja,Boeing 757,73,FALSO,4,25.3,110,0
24766,GIG,EZE,05:30,Miercoles,1970,Niebla,Media,Embraer E195,89.6,FALSO,29,1,185,1
24768,GRU,BSB,22:45,Domingo,870,Despejado,Baja,Boeing 757,87.1,FALSO,5,7.7,90,1
24769,BOG,CLO,13:30,Jueves,300,Tormenta,Media,Airbus A320,85.7,FALSO,31,0.8,48,1
24770,PTY,BOG,02:30,Sabado,650,Nublado,Media,Boeing 737,82.4,FALSO,36,10.6,78,0
24771,BOG,GRU,14:45,Sabado,3940,Niebla,Media,Boeing 787,36.5,FALSO,15,2.2,340,1
24772,PTY,UIO,15:45,Lunes,1420,Despejado,Media,Embraer E195,57.7,VERDADERO,20,18.7,138,0
24774,BOG,BAQ,11:00,Jueves,145,Despejado,Media,Airbus A320,69,VERDADERO,17,11.3,34,0
24776,CCS,BOG,20:45,Lunes,1010,Despejado,Baja,Boeing 737 MAX,90,FALSO,41,18.2,114,0
24777,BOG,CLO,14:15,Sabado,300,Despejado,Baja,Boeing 737,55,FALSO,25,6,66,0
24779,UIO,BOG,06:15,Miercoles,730,Despejado,Media,Airbus A320,80.6,VERDADERO,43,6.5,94,0
24780,BOG,EZE,13:45,Jueves,4650,Nublado,Baja,Airbus A330,84.1,FALSO,19,24.4,368,0
24781,JFK,PTY,00:45,Martes,3520,Nublado,Alta,Boeing 787,50.5,VERDADERO,30,16.3,298,0
24784,PEI,BOG,22:45,Miercoles,265,Niebla,Alta,Airbus A320,31.5,FALSO,47,2.7,56,1
24785,LIM,GRU,03:30,Jueves,3620,Nublado,Media,Airbus A330,77.4,FALSO,47,16.1,318,1
24787,MDE,BOG,05:45,Jueves,235,Despejado,Alta,Embraer E190,90.1,FALSO,27,16.4,54,1
24788,BOG,PEI,22:00,Domingo,265,Despejado,Media,Boeing 737,43.5,FALSO,49,19.3,65,0
24789,NQN,EZE,04:45,Sabado,1150,Despejado,Media,Airbus A320neo,30.1,FALSO,1,25.7,111,0
24790,MDE,CTG,06:30,Miercoles,365,Despejado,Media,Embraer E190,80.4,VERDADERO,31,29.7,53,0
24791,GRU,LIM,00:30,Domingo,3620,Despejado,Baja,Airbus A330,57.5,FALSO,47,21,315,1
24792,LIM,GRU,20:30,Sabado,3620,Despejado,Alta,Boeing 787,72.5,FALSO,22,23.3,302,1
24793,MAD,GRU,21:15,Domingo,9350,Despejado,Media,Boeing 777,77.4,FALSO,23,26.6,744,0
24794,EZE,MVD,22:15,Lunes,210,Nublado,Alta,Airbus A320,86.2,FALSO,39,5.5,59,0
24795,GRU,BSB,06:15,Lunes,870,Lluvia,Baja,Boeing 757,44.3,FALSO,3,14.9,106,0
24796,BOG,PTY,08:30,Miercoles,650,Tormenta,Media,Boeing 737,82.1,VERDADERO,10,0.6,89,1
24798,CCS,BOG,03:00,Domingo,1010,Despejado,Media,Embraer E195,74,FALSO,17,21.4,119,0
24799,PEI,BOG,09:45,Martes,265,Lluvia,Media,Embraer E190,73.6,FALSO,28,9,48,0
24803,AEP,EZE,04:30,Viernes,35,Despejado,Baja,Airbus A320,75.8,FALSO,9,26.2,44,0
24804,PEI,BOG,14:00,Domingo,265,Despejado,Media,Embraer E190,97.1,FALSO,42,20.1,66,1
24805,GRU,MVD,14:45,Sabado,1550,Despejado,Baja,Airbus A320neo,44.1,VERDADERO,11,25.3,163,0
24807,POA,GRU,02:30,Miercoles,1110,Despejado,Baja,Boeing 737 MAX,20.9,FALSO,37,11.3,132,0
24810,JFK,BOG,10:45,Lunes,3930,Nublado,Baja,Airbus A350,70.8,FALSO,3,24.4,328,0
24811,PTY,BOG,05:45,Domingo,650,Niebla,Baja,Boeing 737,53.2,FALSO,5,3,86,0
24814,GRU,MEX,22:15,Martes,7300,Tormenta,Baja,Airbus A350,69,FALSO,30,3.8,582,0
24815,EZE,COR,07:30,Miercoles,695,Despejado,Alta,ATR 72,84.4,FALSO,49,25.2,73,0
24816,PTY,CCS,06:45,Jueves,1010,Nublado,Baja,Embraer E195,60.8,VERDADERO,24,26.5,102,1
24818,EZE,ASU,11:45,Domingo,1050,Tormenta,Baja,Boeing 737 MAX,76.1,VERDADERO,28,2,112,0
24819,NQN,EZE,07:45,Jueves,1150,Tormenta,Media,Boeing 757,77.7,FALSO,7,0.7,115,1
24821,MIA,EZE,22:00,Domingo,7720,Lluvia,Media,Airbus A330,81.5,FALSO,43,25.9,622,1
24822,ASU,EZE,10:30,Viernes,1050,Despejado,Media,Boeing 757,71.4,VERDADERO,7,10.7,122,0
24823,BOG,MDE,20:30,Jueves,235,Lluvia,Alta,Boeing 737,95.1,VERDADERO,21,12.9,41,0
24824,BOG,EZE,15:30,Miercoles,4650,Tormenta,Baja,Airbus A350,53.9,VERDADERO,7,4.9,397,0
24825,PTY,UIO,21:00,Lunes,1420,Despejado,Baja,Boeing 757,87.7,FALSO,20,10.4,144,1
24826,GRU,MVD,21:15,Domingo,1550,Despejado,Media,Boeing 737 MAX,90.2,FALSO,3,29.3,152,0
24827,BOG,CLO,10:45,Miercoles,300,Niebla,Alta,Airbus A320,46.7,FALSO,40,0.6,71,1
24828,EZE,BRC,15:45,Viernes,1650,Lluvia,Alta,Boeing 757,68.7,FALSO,40,16.4,155,0
24829,PTY,CLT,04:30,Martes,2890,Lluvia,Media,Airbus A320neo,78.7,FALSO,9,14.3,237,1
24831,MIA,PTY,10:00,Martes,2200,Nublado,Media,Boeing 757,58.2,FALSO,38,9.8,205,0
24832,GIG,EZE,09:00,Viernes,1970,Nublado,Baja,Boeing 757,83.5,VERDADERO,25,16.8,167,1
24833,MDE,PTY,05:45,Jueves,715,Despejado,Baja,Boeing 737,63.9,FALSO,5,27.6,79,0
24834,SCL,GRU,20:15,Sabado,2620,Lluvia,Alta,Boeing 757,72.8,VERDADERO,32,16.1,239,1
24835,BOG,MIA,17:45,Sabado,3160,Nublado,Baja,Airbus A350,39.5,FALSO,35,8,267,0
24838,CTG,BOG,16:00,Sabado,135,Despejado,Baja,Airbus A320,83.1,FALSO,10,12.6,41,0
24839,AEP,EZE,03:45,Viernes,35,Nublado,Media,Boeing 737,63.3,FALSO,34,8,25,0
24840,EZE,BOG,09:45,Domingo,4650,Despejado,Baja,Boeing 777,42.3,VERDADERO,17,13.5,371,1
24841,AEP,EZE,20:45,Viernes,35,Nublado,Media,Embraer E190,77.9,FALSO,17,29.9,46,1
24843,MDE,PEI,17:15,Jueves,140,Lluvia,Media,Embraer E190,49.1,VERDADERO,42,12.3,53,0
24844,MDE,BOG,14:45,Sabado,235,Despejado,Media,ATR 72,66.5,FALSO,12,14,55,0
24847,ROS,EZE,19:00,Martes,295,Despejado,Media,Airbus A320,49.5,VERDADERO,10,6.1,47,0
24848,MDE,BOG,08:00,Lunes,235,Despejado,Alta,Boeing 737,77.1,FALSO,39,26.3,49,0
24849,MDE,BAQ,05:45,Lunes,310,Despejado,Media,Embraer E190,67.4,FALSO,3,21.6,54,0
24850,BAQ,MDE,02:15,Lunes,310,Despejado,Baja,Airbus A320,73.7,VERDADERO,39,17.8,61,0
24851,BOG,MAD,02:00,Viernes,8680,Despejado,Alta,Airbus A330,67.6,FALSO,3,6.4,698,0
24852,MEX,PTY,15:30,Jueves,2280,Despejado,Media,Boeing 737 MAX,79.1,FALSO,44,7.2,191,0
24853,BOG,BAQ,02:30,Miercoles,145,Nublado,Media,Airbus A320,90,FALSO,36,19.7,59,0
24854,GRU,MAD,19:30,Martes,9350,Despejado,Media,Airbus A330,92.7,VERDADERO,2,6.4,732,0
24855,SSA,GRU,16:15,Viernes,1940,Niebla,Alta,Airbus A320neo,97.8,VERDADERO,27,1.7,194,1
24856,PEI,BOG,08:30,Viernes,265,Despejado,Media,Embraer E190,51.4,VERDADERO,49,7.8,39,0
24857,IGR,EZE,15:30,Lunes,1100,Lluvia,Baja,Boeing 737 MAX,62.6,FALSO,1,25.4,106,0
24858,UIO,EZE,11:00,Viernes,3900,Despejado,Alta,Airbus A350,69.8,FALSO,9,29.9,338,0
24859,CLO,MDE,07:30,Martes,265,Despejado,Media,Airbus A320,68.6,VERDADERO,23,16.7,45,1
24860,BRC,EZE,17:30,Miercoles,1650,Lluvia,Media,Embraer E195,75.3,FALSO,47,6.5,145,0
24861,FLN,GRU,12:45,Domingo,690,Despejado,Media,Boeing 737,49.4,FALSO,28,9.2,94,0
24865,MDE,PEI,09:00,Lunes,140,Nublado,Baja,Boeing 737,40.2,VERDADERO,15,15.3,43,0
24867,EZE,SCL,08:00,Domingo,1140,Despejado,Baja,Airbus A320neo,78.9,FALSO,23,12.6,132,0
24869,EZE,COR,22:15,Domingo,695,Despejado,Media,ATR 72,58.8,VERDADERO,6,21.7,94,1
24870,BOG,MEX,03:00,Lunes,2700,Nublado,Baja,Boeing 737 MAX,58.8,FALSO,8,29.4,226,0
24871,GRU,MAD,22:30,Sabado,9350,Despejado,Baja,Airbus A350,52.1,FALSO,34,10,740,0
24872,MDE,CLO,12:45,Domingo,265,Nublado,Alta,ATR 72,81,FALSO,44,19.2,55,0
24873,MDE,CTG,04:00,Jueves,365,Despejado,Alta,Embraer E190,91,FALSO,30,5.4,65,0
24874,POA,GRU,20:45,Lunes,1110,Despejado,Alta,Airbus A320neo,37.4,FALSO,8,19.8,115,0
24875,SJO,PTY,05:15,Martes,580,Despejado,Alta,Boeing 737,52.2,FALSO,29,26,83,0
24876,GRU,MIA,11:30,Lunes,7520,Tormenta,Media,Airbus A330,76.9,FALSO,37,4.4,589,1
24879,LIM,PTY,11:30,Viernes,2970,Despejado,Media,Embraer E195,81.7,VERDADERO,21,20.4,253,1
24880,MDE,CLO,14:30,Miercoles,265,Despejado,Alta,ATR 72,69.1,VERDADERO,32,20.6,58,0
24881,MEX,BOG,14:45,Jueves,2700,Nublado,Baja,Boeing 757,72.5,VERDADERO,34,28.7,222,0
24882,EZE,PTY,13:15,Sabado,5100,Despejado,Alta,Airbus A350,82.3,FALSO,17,7.1,414,1
24883,MDE,CLO,07:00,Domingo,265,Tormenta,Media,ATR 72,76.9,FALSO,5,0.9,51,1
24885,BAQ,MDE,08:00,Jueves,310,Nublado,Alta,Airbus A320,51.8,VERDADERO,7,15.6,64,1
24886,MDE,PEI,13:00,Martes,140,Nublado,Media,ATR 72,74.7,FALSO,24,14.2,57,0
24888,GRU,BSB,11:15,Martes,870,Despejado,Alta,Boeing 757,50.4,FALSO,48,10.4,88,0
24890,BOG,CTG,15:15,Jueves,135,Nublado,Baja,ATR 72,63,FALSO,9,23.7,32,0
24891,EZE,GRU,22:00,Domingo,1760,Nublado,Media,Airbus A320neo,63.2,VERDADERO,29,25.9,177,0
24892,AEP,EZE,21:45,Lunes,35,Despejado,Baja,Embraer E190,46.8,FALSO,14,26.1,35,0
24894,EZE,NQN,02:30,Jueves,1150,Despejado,Baja,Embraer E195,85.3,FALSO,3,24.1,127,0
24895,CLT,PTY,22:00,Sabado,2890,Despejado,Baja,Boeing 737 MAX,64,FALSO,44,18.7,238,0
24897,MDE,PTY,06:00,Viernes,715,Despejado,Media,Boeing 737,72.2,FALSO,35,21.8,73,0
24899,PTY,GUA,09:45,Lunes,820,Despejado,Alta,Embraer E195,44.3,FALSO,36,24.2,87,1
24900,EZE,AEP,11:15,Domingo,35,Despejado,Media,Embraer E190,82.5,VERDADERO,12,6.4,38,0
24902,BGA,BOG,16:30,Martes,310,Niebla,Alta,Airbus A320,72.7,FALSO,6,2.5,53,0
24905,MDE,CTG,02:45,Jueves,365,Despejado,Alta,Airbus A320,71.1,VERDADERO,5,22.2,74,1
24906,GRU,MIA,16:45,Lunes,7520,Despejado,Media,Airbus A330,78.2,VERDADERO,17,27.2,592,1
24907,PTY,SJO,14:00,Viernes,580,Despejado,Alta,Embraer E190,55.6,VERDADERO,41,9.9,84,1
24908,CLT,PTY,09:30,Jueves,2890,Nublado,Media,Embraer E195,57.9,VERDADERO,8,28.9,254,0
24909,BOG,LIM,21:00,Sabado,1890,Despejado,Alta,Boeing 757,84.9,VERDADERO,26,16.4,181,1
24910,MDE,BGA,21:00,Domingo,295,Despejado,Baja,ATR 72,67.1,VERDADERO,7,29.9,59,0
24911,PTY,CLT,15:30,Sabado,2890,Niebla,Baja,Airbus A320neo,79.5,VERDADERO,30,3,237,0
24912,EZE,MDZ,22:15,Sabado,1040,Nublado,Media,Boeing 757,75.7,FALSO,10,25.7,116,0
24913,BAQ,BOG,20:00,Jueves,145,Despejado,Baja,ATR 72,48.9,FALSO,38,24,40,0
24914,GRU,JFK,05:15,Domingo,7680,Nublado,Media,Airbus A330,81.4,VERDADERO,31,22.9,624,0
24915,PTY,MDE,17:30,Viernes,715,Despejado,Baja,Boeing 737,68.4,FALSO,14,14,88,0
24916,CLT,PTY,20:45,Domingo,2890,Lluvia,Alta,Boeing 757,62.1,FALSO,10,20.8,260,0
24917,POA,GRU,09:00,Sabado,1110,Lluvia,Alta,Boeing 737 MAX,59.8,FALSO,4,24.9,110,1
24918,CLO,MDE,18:15,Sabado,265,Tormenta,Media,Embraer E190,35.2,FALSO,26,4.1,59,0
24919,CWB,GRU,21:15,Domingo,410,Despejado,Baja,Boeing 737,78,FALSO,24,7.5,53,0
24920,MDE,BAQ,00:30,Sabado,310,Tormenta,Alta,ATR 72,78,FALSO,43,4.6,72,1
24924,AMS,GRU,12:15,Lunes,9850,Nublado,Baja,Airbus A350,73.6,VERDADERO,36,21.3,759,0
24925,BSB,GRU,09:30,Lunes,870,Lluvia,Baja,Boeing 737 MAX,42.7,FALSO,2,10.1,104,0
24926,PEI,BOG,00:00,Martes,265,Despejado,Media,Airbus A320,77,FALSO,35,16.6,42,0
24928,MIA,PTY,07:15,Jueves,2200,Lluvia,Media,Embraer E195,91.8,FALSO,24,26.3,188,0
24929,EZE,SCL,15:45,Domingo,1140,Lluvia,Media,Airbus A320neo,82.5,FALSO,27,16.3,111,0
24930,GRU,EZE,20:15,Miercoles,1760,Nublado,Media,Airbus A320neo,92.5,VERDADERO,29,12.6,170,0
24931,JFK,PTY,04:00,Martes,3520,Despejado,Baja,Boeing 787,30.8,FALSO,5,23.8,296,0
24934,BOG,BAQ,07:30,Viernes,145,Despejado,Baja,Airbus A320,91.1,FALSO,24,10.2,32,1
24935,MDE,BGA,20:30,Lunes,295,Nublado,Baja,ATR 72,26.5,VERDADERO,24,23.7,46,0
24936,BAQ,BOG,07:45,Sabado,145,Despejado,Baja,Boeing 737,73.9,VERDADERO,48,27.1,36,0
24937,MVD,EZE,01:00,Jueves,210,Despejado,Media,Boeing 737,86.5,FALSO,3,22.4,39,0
24938,CTG,BOG,12:00,Domingo,135,Tormenta,Baja,Embraer E190,72.7,FALSO,10,1.8,55,0
24939,GIG,EZE,09:00,Viernes,1970,Niebla,Baja,Boeing 757,53.4,VERDADERO,36,0.3,195,1
24940,GRU,MVD,17:15,Miercoles,1550,Tormenta,Baja,Airbus A320neo,71.7,FALSO,32,2.8,142,0
24941,UIO,EZE,03:30,Lunes,3900,Despejado,Alta,Boeing 777,81.1,FALSO,4,12.5,324,1
24942,UIO,MDE,20:30,Martes,960,Despejado,Baja,Embraer E195,72.5,FALSO,40,13,96,0
24943,AEP,EZE,19:00,Sabado,35,Despejado,Baja,Embraer E190,90.2,FALSO,32,18.8,33,0
24944,UIO,BOG,22:45,Martes,730,Nublado,Alta,Boeing 737,91.3,FALSO,25,11.4,75,1
24945,MIA,MDE,22:00,Miercoles,2750,Despejado,Media,Airbus A320neo,70,FALSO,32,27.3,241,0
24947,CTG,MDE,02:15,Domingo,365,Nublado,Media,Boeing 737,81.3,FALSO,47,16.5,67,0
24948,MDE,BGA,00:30,Domingo,295,Nublado,Alta,Embraer E190,72.8,VERDADERO,23,7.5,63,0
24949,BAQ,MDE,07:15,Viernes,310,Despejado,Media,Boeing 737,40.3,VERDADERO,34,11.3,44,0
24950,PEI,MDE,01:00,Jueves,140,Niebla,Baja,Embraer E190,78,FALSO,37,2.3,51,0
